network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude
1.32.36.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.37.0/24,1735077,1733045,,0,0,13600,5.3769,100.3848
1.32.38.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.39.0/24,1733042,1733045,,0,0,,4.4833,101.4500
1.32.40.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.44.0/24,1749825,1733045,,0,0,47120,3.0167,101.6167
1.32.45.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.46.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.48.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.50.0/24,1735227,1733045,,0,0,25000,3.8099,103.2893
1.32.51.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.52.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.56.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.60.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.62.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.63.0/25,1735158,1733045,,0,0,46150,3.1090,101.5704
1.32.63.128/25,1734841,1733045,,0,0,72000,2.7226,102.2138
1.32.64.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.68.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.70.0/29,1734634,1733045,,0,0,31400,4.6114,101.1043
1.32.70.8/29,8536980,1733045,,0,0,81300,1.5427,103.6487
1.32.70.16/28,1735158,1733045,,0,0,46400,3.0833,101.6500
1.32.70.32/28,1732905,1733045,,0,0,41250,3.0333,101.4500
1.32.70.48/28,1735158,1733045,,0,0,46400,3.0833,101.6500
1.32.70.64/26,1732905,1733045,,0,0,41200,3.0232,101.4621
1.32.70.128/25,1735158,1733045,,0,0,46400,3.0833,101.6500
1.32.71.0/24,1735158,1733045,,0,0,46400,3.0833,101.6500
1.32.72.0/24,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.73.0/27,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.73.32/28,1732888,1733045,,0,0,,3.4242,101.1849
1.32.73.48/28,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.73.64/26,1734768,1733045,,0,0,42507,2.9167,101.4667
1.32.73.128/25,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.74.0/26,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.74.64/28,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.74.80/28,1733432,1733045,,0,0,88773,5.9765,116.1158
1.32.74.96/27,1736677,1733045,,0,0,89250,6.1333,116.2667
1.32.74.128/25,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.75.0/24,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.76.0/24,1735161,1733045,,0,0,50586,3.1667,101.7000
1.32.77.0/24,1738294,1733045,,0,0,,1.5999,103.8214
1.32.78.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.80.0/23,1732811,1733045,,0,0,,2.0251,103.3328
1.32.82.0/24,1732811,1733045,,0,0,,2.0251,103.3328
1.32.83.0/24,1732687,1733045,,0,0,83300,1.8548,102.9325
1.32.84.0/24,1732811,1733045,,0,0,,2.0251,103.3328
1.32.85.0/24,1732846,1733045,,0,0,,2.5148,102.8158
1.32.86.0/23,1732811,1733045,,0,0,,2.0251,103.3328
1.32.88.0/24,1732869,1733045,,0,0,,2.0442,102.5689
1.32.89.0/24,1732687,1733045,,0,0,83000,1.8578,103.0357
1.32.90.0/24,1732687,1733045,,0,0,83000,1.8578,103.0357
1.32.91.0/24,1732811,1733045,,0,0,,2.0251,103.3328
1.32.92.0/22,1732811,1733045,,0,0,,2.0251,103.3328
1.32.96.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.100.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.101.0/24,1735106,1733045,,0,0,10300,5.4112,100.3354
1.32.102.0/24,1734759,1733045,,0,0,75519,2.1960,102.2405
1.32.103.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.104.0/22,1733041,1733045,,0,0,,4.5841,101.0829
1.32.108.0/24,1734393,1733045,,0,0,09007,5.3650,100.5618
1.32.109.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.110.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.112.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.113.0/24,1735634,1733045,,0,0,93200,1.5298,110.3462
1.32.114.0/24,1734777,1733045,,0,0,,2.8667,101.4333
1.32.115.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.116.0/24,1734705,1733045,,0,0,21300,5.3436,103.0796
1.32.117.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.118.0/23,1734806,1733045,,0,0,,2.7867,101.9953
1.32.120.0/24,1735188,1733045,,0,0,,3.8766,100.9328
1.32.121.0/24,1735102,1733045,,0,0,11920,5.2999,100.2605
1.32.122.0/24,8535633,1733045,,0,0,43650,2.9918,101.7455
1.32.123.0/24,1734806,1733045,,0,0,,2.7867,101.9953
1.32.124.0/22,1734806,1733045,,0,0,,2.7867,101.9953
1.32.128.0/17,1880251,1880251,,0,0,,1.3667,103.8000
1.33.0.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.4.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.5.0/24,1848522,1861060,,0,0,581-0085,34.6167,135.6000
1.33.6.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.8.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.16.0/20,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.32.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.33.0/24,6940394,1861060,,0,0,330-0063,35.8569,139.6489
1.33.34.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.36.0/24,2110629,1861060,,0,0,300-1221,35.9667,140.1333
1.33.37.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.38.0/24,2110681,1861060,,0,0,305-0031,36.0833,140.1167
1.33.39.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.40.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.48.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.52.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.54.0/24,1860672,1861060,,0,0,248-0013,35.3089,139.5503
1.33.55.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.56.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.58.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.59.0/24,1859642,1861060,,0,0,210-0835,35.5206,139.7172
1.33.60.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.62.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.63.0/24,1862033,1861060,,0,0,567-0888,34.8167,135.5667
1.33.64.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.68.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.70.0/24,1849788,1861060,,0,0,959-1232,37.6500,138.9333
1.33.71.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.72.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.80.0/20,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.96.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.98.0/24,1859740,1861060,,0,0,350-0852,35.9086,139.4853
1.33.99.0/24,1863023,1861060,,0,0,334-0005,35.8342,139.7364
1.33.100.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.104.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.108.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.110.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.111.0/24,6822125,1861060,,0,0,934-0099,36.7727,137.0715
1.33.112.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.114.0/24,6822125,1861060,,0,0,934-0099,36.7727,137.0715
1.33.115.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.116.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.120.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.128.0/18,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.192.0/20,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.208.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.210.0/24,1851454,1861060,,0,0,131-0031,35.7333,139.8167
1.33.211.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.212.0/22,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.216.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.217.0/24,10913492,1861060,,0,0,272-0034,35.7197,139.9247
1.33.218.0/24,1857553,1861060,,0,0,271-0092,35.7833,139.9000
1.33.219.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.220.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.222.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.223.0/24,1855078,1861060,,0,0,278-0037,35.9411,139.8581
1.33.224.0/21,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.232.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.33.233.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.234.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.236.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.238.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.33.239.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.240.0/23,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.242.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.33.243.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.244.0/24,6822128,1861060,,0,0,253-0103,35.3812,139.3965
1.33.245.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.246.0/24,1859642,1861060,,0,0,210-0835,35.5206,139.7172
1.33.247.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.248.0/24,9864698,1861060,,0,0,922-0337,36.3339,136.3794
1.33.249.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.250.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.33.251.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.252.0/24,1859642,1861060,,0,0,210-0835,35.5206,139.7172
1.33.253.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.33.254.0/24,1848354,1861060,,0,0,231-0021,35.4478,139.6425
1.33.255.0/24,1850147,1861060,,0,0,100-0001,35.6850,139.7514
1.34.0.0/32,1813416,1668284,,0,0,,22.8211,111.6299
1.34.0.1/32,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.2/31,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.4/30,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.8/29,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.16/28,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.32/27,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.64/26,1668284,1668284,,0,0,,23.5000,121.0000
1.34.0.128/25,1668284,1668284,,0,0,,23.5000,121.0000
1.34.1.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.2.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.4.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.6.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.7.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.8.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.12.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.13.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.14.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.16.0/20,1668284,1668284,,0,0,,23.5000,121.0000
1.34.32.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.40.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.42.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.43.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.44.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.48.0/20,1668284,1668284,,0,0,,23.5000,121.0000
1.34.64.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.66.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.67.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.68.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.72.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.80.0/20,1668284,1668284,,0,0,,23.5000,121.0000
1.34.96.0/20,1668284,1668284,,0,0,,23.5000,121.0000
1.34.112.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.116.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.118.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.119.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.120.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.121.0/24,1667905,1668284,,0,0,,24.9869,121.3056
1.34.122.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.124.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.125.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.126.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.128.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.136.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.138.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.139.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.140.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.141.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.142.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.144.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.148.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.150.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.151.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.152.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.160.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.164.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.165.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.166.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.168.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.176.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.184.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.185.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.186.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.188.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.190.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.191.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.192.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.200.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.201.0/24,1667905,1668284,,0,0,,24.9869,121.3056
1.34.202.0/24,1667905,1668284,,0,0,,24.9869,121.3056
1.34.203.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.204.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.208.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.216.0/23,1668341,1668284,,0,0,,25.0392,121.5250
1.34.218.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.220.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.224.0/23,1668284,1668284,,0,0,,23.5000,121.0000
1.34.226.0/24,1668341,1668284,,0,0,,25.0392,121.5250
1.34.227.0/24,1668284,1668284,,0,0,,23.5000,121.0000
1.34.228.0/22,1668284,1668284,,0,0,,23.5000,121.0000
1.34.232.0/21,1668284,1668284,,0,0,,23.5000,121.0000
1.34.240.0/20,1668284,1668284,,0,0,,23.5000,121.0000
1.35.0.0/16,1668284,1668284,,0,0,,23.5000,121.0000
1.36.0.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.4.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.6.0/24,1818817,1819730,,0,0,,22.3667,114.1000
1.36.7.0/24,1819051,1819730,,0,0,,22.3833,114.2667
1.36.8.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.16.0/20,1819907,1819730,,0,0,,22.2833,114.1500
1.36.32.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.34.0/24,1819580,1819730,,0,0,,22.3167,114.2167
1.36.35.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.36.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.40.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.42.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.43.0/24,1819184,1819730,,0,0,,22.3000,114.2000
1.36.44.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.48.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.49.0/24,1819361,1819730,,0,0,,22.2833,114.1500
1.36.50.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.52.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.56.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.64.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.65.0/24,1819609,1819730,,0,0,,22.3333,114.1833
1.36.66.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.68.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.69.0/24,1818506,1819730,,0,0,,22.3333,114.2500
1.36.70.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.72.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.80.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.84.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.86.0/24,1818950,1819730,,0,0,,22.3667,114.0500
1.36.87.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.88.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.90.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.91.0/24,1819051,1819730,,0,0,,22.3833,114.2667
1.36.92.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.93.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.94.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.96.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.100.0/24,1818627,1819730,,0,0,,22.3833,114.1833
1.36.101.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.102.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.104.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.108.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.110.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.111.0/24,1819400,1819730,,0,0,,22.4000,114.2333
1.36.112.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.120.0/24,1818627,1819730,,0,0,,22.3833,114.1833
1.36.121.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.122.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.124.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.128.0/20,1819907,1819730,,0,0,,22.2833,114.1500
1.36.144.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.152.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.153.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.154.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.156.0/24,6942153,1819730,,0,0,,22.3214,114.1726
1.36.157.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.158.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.160.0/21,1819907,1819730,,0,0,,22.2833,114.1500
1.36.168.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.172.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.174.0/24,1818222,1819730,,0,0,,22.4333,114.0333
1.36.175.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.176.0/20,1819907,1819730,,0,0,,22.2833,114.1500
1.36.192.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.193.0/24,1819894,1819730,,0,0,,22.3000,114.0167
1.36.194.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.196.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.198.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.199.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.200.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.204.0/24,1819894,1819730,,0,0,,22.3000,114.0167
1.36.205.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.206.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.208.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.212.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.214.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.215.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.216.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.217.0/24,1819184,1819730,,0,0,,22.3000,114.2000
1.36.218.0/24,1818444,1819730,,0,0,,22.4000,113.9833
1.36.219.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.220.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.224.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.226.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.227.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.228.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.232.0/22,1819907,1819730,,0,0,,22.2833,114.1500
1.36.236.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.238.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.239.0/24,1819609,1819730,,0,0,,22.3167,114.1833
1.36.240.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.241.0/24,1819400,1819730,,0,0,,22.4000,114.2333
1.36.242.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.244.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.245.0/24,1818506,1819730,,0,0,,22.3333,114.2500
1.36.246.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.248.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.249.0/24,1819718,1819730,,0,0,,22.3000,114.1833
1.36.250.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.252.0/23,1819907,1819730,,0,0,,22.2833,114.1500
1.36.254.0/24,1819907,1819730,,0,0,,22.2833,114.1500
1.36.255.0/24,1818444,1819730,,0,0,,22.4000,113.9833
1.37.0.0/16,1694008,1694008,,0,0,,14.5833,120.9667
1.38.0.0/22,1275339,1269750,,0,0,,18.9750,72.8258
1.38.4.0/24,1273294,1269750,,0,0,486111,28.6667,77.2167
1.38.5.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.38.6.0/23,1275339,1269750,,0,0,,18.9750,72.8258
1.38.8.0/22,1275339,1269750,,0,0,,18.9750,72.8258
1.38.12.0/23,1275339,1269750,,0,0,,18.9750,72.8258
1.38.14.0/23,1275339,1269750,,0,0,400706,18.9750,72.8258
1.38.16.0/26,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.16.64/27,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.16.96/28,1264733,1269750,,0,0,,26.8500,80.9167
1.38.16.112/28,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.16.128/25,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.17.0/25,1273294,1269750,,0,0,486111,28.6667,77.2167
1.38.17.128/25,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.18.0/25,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.18.128/27,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.18.160/28,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.18.176/28,1264733,1269750,,0,0,,26.8500,80.9167
1.38.18.192/26,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.19.0/24,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.20.0/24,1273294,1269750,,0,0,110002,28.6667,77.2167
1.38.21.0/24,1264733,1269750,,0,0,,26.8500,80.9167
1.38.22.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.38.23.0/26,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.23.64/28,1264733,1269750,,0,0,226001,26.8500,80.9167
1.38.23.80/28,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.23.96/27,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.23.128/25,1264733,1269750,,0,0,226023,26.8500,80.9167
1.38.24.0/21,1275339,1269750,,0,0,,18.9750,72.8258
1.38.32.0/19,1275339,1269750,,0,0,,18.9750,72.8258
1.38.64.0/18,1275339,1269750,,0,0,,18.9750,72.8258
1.38.128.0/17,1275339,1269750,,0,0,,18.9750,72.8258
1.39.0.0/21,1275339,1269750,,0,0,,18.9750,72.8258
1.39.8.0/26,1275339,1269750,,0,0,413102,19.1833,72.8333
1.39.8.64/26,1275339,1269750,,0,0,,18.9750,72.8258
1.39.8.128/25,1275339,1269750,,0,0,,18.9750,72.8258
1.39.9.0/25,1275339,1269750,,0,0,,18.9750,72.8258
1.39.9.128/28,1275339,1269750,,0,0,,18.9750,72.8258
1.39.9.144/28,1275339,1269750,,0,0,400074,18.9750,72.8258
1.39.9.160/27,1275339,1269750,,0,0,389140,19.1167,72.8333
1.39.9.192/27,1254661,1269750,,0,0,400612,19.2000,72.9667
1.39.9.224/27,1275339,1269750,,0,0,,18.9750,72.8258
1.39.10.0/24,1275339,1269750,,0,0,,18.9750,72.8258
1.39.11.0/25,1275339,1269750,,0,0,,18.9750,72.8258
1.39.11.128/27,1275339,1269750,,0,0,,18.9750,72.8258
1.39.11.160/27,1275339,1269750,,0,0,400056,18.9750,72.8258
1.39.11.192/27,1275339,1269750,,0,0,400074,18.9750,72.8258
1.39.11.224/27,1275339,1269750,,0,0,,18.9750,72.8258
1.39.12.0/25,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.128/29,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.136/30,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.140/30,1259229,1269750,,0,0,411001,18.5333,73.8667
1.39.12.144/28,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.160/29,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.168/30,1259229,1269750,,0,0,411001,18.5333,73.8667
1.39.12.172/30,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.176/28,1270770,1269750,,0,0,,23.0333,72.6167
1.39.12.192/26,1270770,1269750,,0,0,,23.0333,72.6167
